"adj_year" "year" "District" "country" "min_year" "Locus" "predict" "conf.low" "conf.high" "label" "pred_y" "conf.high_prev" "conf.low_prev" "predict_prev"
"155" 9 2020 "Preah Vihear" "Cambodia" 2011 "PfK13" 0.216679360389761 -1.6929830108694 2.12605825416111 "2year" 2 89.3410223864286 15.5383947871545 55.3958891193968
"156" 10 2021 "Preah Vihear" "Cambodia" 2011 "PfK13" 0.337213629971995 -1.78403005851939 2.48252137120028 "2year" 2 92.2907383171236 14.3806216507607 58.3513521965285
"157" 11 2022 "Preah Vihear" "Cambodia" 2011 "PfK13" 0.466373870393768 -1.78077452331405 2.84476801618159 "2year" 2 94.5047603923564 14.4207522498744 61.4525141843808
"158" 12 2023 "Preah Vihear" "Cambodia" 2011 "PfK13" 0.599911690576094 -1.85941218132377 3.13554190661849 "2year" 2 95.8335237607429 13.477158171675 64.5636102161454
"159" 0 2007 "Pursat" "Cambodia" 2007 "PfK13" -0.304039032154656 -1.18015865144721 0.631820590741088 "2year" 2 65.2902160928039 23.502367148289 42.4570406338903
"160" 2 2009 "Pursat" "Cambodia" 2007 "PfK13" 0.708072490964591 -0.276719649779948 1.62106212211847 "2year" 2 83.4941557347358 43.1258180412695 66.9975110968907
"161" 3 2010 "Pursat" "Cambodia" 2007 "PfK13" 1.21831616610745 0.133026854935144 2.28227970062444 "2year" 2 90.7398779530092 53.3207757399159 77.1767090197947
"162" 4 2011 "Pursat" "Cambodia" 2007 "PfK13" 1.71440500556353 0.492076589233086 2.96013196301429 "2year" 2 95.0740174546378 62.0595501543639 84.7406761177887
"163" 5 2012 "Pursat" "Cambodia" 2007 "PfK13" 2.22035528875802 0.745365063740413 3.57896363893582 "2year" 2 97.2852925796594 67.8167932153852 90.2062588411659
"164" 6 2013 "Pursat" "Cambodia" 2007 "PfK13" 2.736608879481 1.02743014749369 4.31296835653217 "2year" 2 98.6783287960732 73.6417373076622 93.9152599466581
"165" 7 2014 "Pursat" "Cambodia" 2007 "PfK13" 3.23255265379084 1.35342949575593 5.1562455075172 "2year" 2 99.4269727889431 79.4689743238189 96.2041080864386
"166" 8 2015 "Pursat" "Cambodia" 2007 "PfK13" 3.74037524790983 1.55890435751301 5.8188849699164 "2year" 2 99.7037884237712 82.6196079197723 97.6805565162314
"167" 9 2016 "Pursat" "Cambodia" 2007 "PfK13" 4.23732487467689 1.91590975133199 6.5553173112073 "2year" 2 99.8579489310851 87.1681623145606 98.5759534846611
"168" 10 2017 "Pursat" "Cambodia" 2007 "PfK13" 4.73616477032218 2.06132347682728 7.27017941384062 "2year" 2 99.9304496948324 88.7086802334301 99.1304057515027
"169" 11 2018 "Pursat" "Cambodia" 2007 "PfK13" 5.23760170761061 2.35548039320233 8.0018337314977 "2year" 2 99.9665264042501 91.3368853722419 99.4715094957398
"170" 12 2019 "Pursat" "Cambodia" 2007 "PfK13" 5.75981100688736 2.58514133863041 8.75456545058908 "2year" 2 99.9842285351147 92.9899157739321 99.6858194856756
"171" 13 2020 "Pursat" "Cambodia" 2007 "PfK13" 6.26472738885719 2.9216720525246 9.52866048640974 "2year" 2 99.9927268299331 94.8907424614614 99.8101379698743
"172" 14 2021 "Pursat" "Cambodia" 2007 "PfK13" 6.76394680828523 3.15173070614148 10.3368724795423 "2year" 2 99.9967585506163 95.8976862304962 99.8846668773262
"173" 15 2022 "Pursat" "Cambodia" 2007 "PfK13" 7.27113236892583 3.31801627197933 11.0497887162404 "2year" 2 99.9984109746222 96.5041729746609 99.9305158955484
"174" 16 2023 "Pursat" "Cambodia" 2007 "PfK13" 7.76618331870785 3.66081794029081 11.855368594099 "2year" 2 99.999289971543 97.4933034939284 99.95763517545
"175" 0 2010 "Ratanakiri" "Cambodia" 2010 "PfK13" -3.41924488101463 -4.46423210897342 -2.36482682257939 "2year" 2 8.58944505273556 1.13824809298462 3.16993982192872
"176" 1 2011 "Ratanakiri" "Cambodia" 2010 "PfK13" -2.99022774468299 -3.88621327177361 -2.07275071341279 "2year" 2 11.1773655116383 2.01101940006274 4.78693086707527
"177" 2 2012 "Ratanakiri" "Cambodia" 2010 "PfK13" -2.53800504541242 -3.551624041106 -1.52425472268142 "2year" 2 17.8835844109336 2.78785263724463 7.32364615145176
"178" 3 2013 "Ratanakiri" "Cambodia" 2010 "PfK13" -2.09680671532174 -3.39567668779385 -0.862579704375921 "2year" 2 29.6800653408441 3.24308524208779 10.9407579201575
"179" 4 2014 "Ratanakiri" "Cambodia" 2010 "PfK13" -1.6652317927191 -3.31776222369168 -0.0092287131206173 "2year" 2 49.769283809474 3.49668418872219 15.9060940540625
"180" 5 2015 "Ratanakiri" "Cambodia" 2010 "PfK13" -1.23936663354136 -3.29893930836294 0.884514128799748 "2year" 2 70.7756785370982 3.56075951631084 22.4546251571767
"181" 6 2016 "Ratanakiri" "Cambodia" 2010 "PfK13" -0.790465212322284 -3.31216335171581 1.74900114510096 "2year" 2 85.1826772878801 3.51562638250963 31.2068788040097
"182" 7 2017 "Ratanakiri" "Cambodia" 2010 "PfK13" -0.3485246657263 -3.38680037740014 2.58504561626065 "2year" 2 92.9892917655783 3.27105419393362 41.3740231460475
"183" 8 2018 "Ratanakiri" "Cambodia" 2010 "PfK13" 0.0876172476152621 -3.40380641904689 3.49388962309945 "2year" 2 97.0513409619093 3.21767162590769 52.1890309767095
"184" 9 2019 "Ratanakiri" "Cambodia" 2010 "PfK13" 0.523746544423516 -3.29296895471948 4.44453061294502 "2year" 2 98.8393672088683 3.58131846863934 62.802341555185
"185" 10 2020 "Ratanakiri" "Cambodia" 2010 "PfK13" 0.983059697683028 -3.43606355252696 5.36265490433517 "2year" 2 99.533343670815 3.11872029495136 72.771490518977
"186" 11 2021 "Ratanakiri" "Cambodia" 2010 "PfK13" 1.40875011877899 -3.47277420223815 6.2121968986477 "2year" 2 99.7999183076119 3.00968938974387 80.3568729703621
"187" 12 2022 "Ratanakiri" "Cambodia" 2010 "PfK13" 1.85761896583385 -3.57386480945481 7.15814744153852 "2year" 2 99.9222110157241 2.72820600116103 86.5019177665745
"188" 13 2023 "Ratanakiri" "Cambodia" 2010 "PfK13" 2.28304498066921 -3.47106255925762 8.05321353165905 "2year" 2 99.9682023017286 3.01468987960456 90.7463063085455
"189" 0 2011 "Attapeu" "Laos" 2011 "PfK13" -3.71622565680969 -4.80963402402877 -2.5882597590785 "2year" 2 6.98978349955871 0.808494306940276 2.37479252684551
"190" 1 2012 "Attapeu" "Laos" 2011 "PfK13" -3.33739038570711 -4.51879001366989 -2.23197131472415 "2year" 2 9.69159679382175 1.07846309315591 3.43105178419426
"191" 2 2013 "Attapeu" "Laos" 2011 "PfK13" -2.97422960700055 -4.50230518247194 -1.36722205560425 "2year" 2 20.3069035929454 1.09619222040154 4.86037660460775
"192" 3 2014 "Attapeu" "Laos" 2011 "PfK13" -2.60313682410415 -4.80355493167602 -0.257761056180561 "2year" 2 43.5914169611096 0.813384089050114 6.89368123251967
"193" 4 2015 "Attapeu" "Laos" 2011 "PfK13" -2.22861364210848 -5.06816391703468 0.897099032456272 "2year" 2 71.0352988279991 0.625459954601635 9.72102404009607
"194" 5 2016 "Attapeu" "Laos" 2011 "PfK13" -1.8562933586279 -5.36319731928207 2.06925413724343 "2year" 2 88.7878732217417 0.466404456702188 13.5135676464053
"195" 6 2017 "Attapeu" "Laos" 2011 "PfK13" -1.47909110268368 -5.804660046117 3.27346389603332 "2year" 2 96.3507161896182 0.300442525040314 18.5564742115451
"196" 7 2018 "Attapeu" "Laos" 2011 "PfK13" -1.11605584733674 -6.19851113318048 4.57424092390772 "2year" 2 98.9791169742316 0.202833194642593 24.6743616050759
"197" 8 2019 "Attapeu" "Laos" 2011 "PfK13" -0.758013871667576 -6.63215091982542 5.80399275272468 "2year" 2 99.6993575276816 0.131559350643101 31.9077631400688
"198" 9 2020 "Attapeu" "Laos" 2011 "PfK13" -0.381868141087069 -6.77706166480852 6.97852370945986 "2year" 2 99.9069189599924 0.113832131274073 40.5676403284533
"199" 10 2021 "Attapeu" "Laos" 2011 "PfK13" -0.0113910639870021 -7.19042270103008 8.20134830041072 "2year" 2 99.9725791706824 0.0753202691685407 49.7152264795824
"200" 11 2022 "Attapeu" "Laos" 2011 "PfK13" 0.376125129270257 -7.62169722938649 9.50868665968513 "2year" 2 99.9925801072447 0.0489470276749594 59.2938192330098
"201" 12 2023 "Attapeu" "Laos" 2011 "PfK13" 0.740788989573337 -8.01005802669533 10.6916944931069 "2year" 2 99.9977267551977 0.0331995190032063 67.7168362435788
"202" 0 2013 "Mandalay" "Myanmar" 2013 "PfK13" -1.46706417289901 -2.33753486049864 -0.600131558849755 "2year" 2 35.4313595759481 8.80616814184249 18.7389255402185
"203" 1 2014 "Mandalay" "Myanmar" 2013 "PfK13" -1.44877516133087 -2.31469273313646 -0.553423911994077 "2year" 2 36.5070400675512 8.99134034209961 19.0190141453876
"204" 2 2015 "Mandalay" "Myanmar" 2013 "PfK13" -1.43371210222374 -2.42173814329558 -0.466717993744591 "2year" 2 38.5393344056486 8.15300036095442 19.2520954553182
"205" 3 2016 "Mandalay" "Myanmar" 2013 "PfK13" -1.4176849054049 -2.52963919497411 -0.26647544560389 "2year" 2 43.3772571765934 7.38063070577981 19.5024773958697
"206" 4 2017 "Mandalay" "Myanmar" 2013 "PfK13" -1.40195764234559 -2.80270097324857 -0.00941379661882231 "2year" 2 49.7646568225277 5.71783947891286 19.7505646926492
"207" 5 2018 "Mandalay" "Myanmar" 2013 "PfK13" -1.39855686843883 -2.98991570771803 0.191910238472186 "2year" 2 54.7830850630702 4.7883532647603 19.8045214495317
"208" 6 2019 "Mandalay" "Myanmar" 2013 "PfK13" -1.37645019272441 -3.21306552030032 0.517327669254347 "2year" 2 62.6522673984942 3.86769937648772 20.157971949347
"209" 7 2020 "Mandalay" "Myanmar" 2013 "PfK13" -1.35298084212498 -3.43159534451574 0.820120425326181 "2year" 2 69.4261902464316 3.13224910645804 20.5383467849118
"210" 8 2021 "Mandalay" "Myanmar" 2013 "PfK13" -1.32917187045654 -3.66674977045913 1.07415806086032 "2year" 2 74.5386859478168 2.49224070387946 20.9296380542323
"211" 9 2022 "Mandalay" "Myanmar" 2013 "PfK13" -1.33018212455265 -3.95220685004678 1.3310509726844 "2year" 2 79.1014424854121 1.88501033695186 20.9129241272341
"212" 10 2023 "Mandalay" "Myanmar" 2013 "PfK13" -1.3192256284288 -4.27473617764793 1.65280126735494 "2year" 2 83.9269290386914 1.37247300192172 21.0947157578172
"213" 0 2003 "Tak" "Thailand" 2003 "PfK13" -3.59263870147399 -4.65036171739368 -2.57486831625741 "2year" 2 7.07734714936427 0.946765078906746 2.67882402076871
"214" 2 2005 "Tak" "Thailand" 2003 "PfK13" -3.67899661280627 -4.85096715241895 -2.49248486988523 "2year" 2 7.63867007348789 0.77601195546112 2.4626518323711
"215" 3 2006 "Tak" "Thailand" 2003 "PfK13" -3.6890574822217 -5.19561527165045 -2.26295849566327 "2year" 2 9.42375378298393 0.55102748004757 2.43860080182131
"216" 4 2007 "Tak" "Thailand" 2003 "PfK13" -3.73905448324099 -5.65866576454673 -1.90814529282478 "2year" 2 12.9189362260603 0.347504842442316 2.32243775323671
"217" 5 2008 "Tak" "Thailand" 2003 "PfK13" -3.76798117749667 -6.05592856636177 -1.5481236769057 "2year" 2 17.5357432744402 0.233844348503705 2.25771467462341
"218" 6 2009 "Tak" "Thailand" 2003 "PfK13" -3.7928978117735 -6.55481683649403 -1.15245245399145 "2year" 2 24.0041417449604 0.142122078611879 2.20337926593835
"219" 7 2010 "Tak" "Thailand" 2003 "PfK13" -3.82755393973635 -7.03316240741491 -0.762801616408379 "2year" 2 31.8038314254217 0.0881360205080338 2.12992526305046
"220" 8 2011 "Tak" "Thailand" 2003 "PfK13" -3.86166109189957 -7.56738693578532 -0.380796519846215 "2year" 2 40.5934800537754 0.0516774554212222 2.05997573201887
"221" 9 2012 "Tak" "Thailand" 2003 "PfK13" -3.87960228718815 -8.03948757168499 0.0205994277505002 "2year" 2 50.5149674839362 0.0322370196618856 2.02408827091456
"222" 10 2013 "Tak" "Thailand" 2003 "PfK13" -3.92397569588189 -8.50155578955861 0.454622106597778 "2year" 2 61.1737617552668 0.0203110798787235 1.9379386591465
"223" 11 2014 "Tak" "Thailand" 2003 "PfK13" -3.95321741818504 -8.97332414206687 0.846729549556632 "2year" 2 69.9880641162208 0.0126730106284213 1.88314222221989
"224" 12 2015 "Tak" "Thailand" 2003 "PfK13" -3.97525948377877 -9.49719798617033 1.24133696935053 "2year" 2 77.5796647394383 0.00750562260063389 1.8428445654481
"225" 13 2016 "Tak" "Thailand" 2003 "PfK13" -4.01386603806792 -10.0812761921199 1.68075703407481 "2year" 2 84.3004748883539 0.00418542150855335 1.77429281071176
"226" 14 2017 "Tak" "Thailand" 2003 "PfK13" -4.04669828988893 -10.5747446793283 1.99176213837031 "2year" 2 87.9929438511209 0.00255526320162169 1.71796924285792
"227" 15 2018 "Tak" "Thailand" 2003 "PfK13" -4.06731547859702 -11.0300963411924 2.39497626313683 "2year" 2 91.6443415390222 0.00162062668556239 1.68350236416507
"228" 16 2019 "Tak" "Thailand" 2003 "PfK13" -4.1001003441341 -11.5348012748012 2.88663711439758 "2year" 2 94.7181894717111 0.000978352158592312 1.63008902579691
"229" 17 2020 "Tak" "Thailand" 2003 "PfK13" -4.14218566136195 -12.159817909565 3.38310591969089 "2year" 2 96.7172361320618 0.000523667843927032 1.56396041482378
"230" 18 2021 "Tak" "Thailand" 2003 "PfK13" -4.15603351970956 -12.6527809834126 3.73641919228817 "2year" 2 97.6715765705091 0.000319864209970595 1.5427840033953
"231" 19 2022 "Tak" "Thailand" 2003 "PfK13" -4.18843028230744 -13.0115331400212 4.12096977906978 "2year" 2 98.4030398477824 0.000223440546956386 1.49433865805078
"232" 20 2023 "Tak" "Thailand" 2003 "PfK13" -4.21581413500772 -13.5095039062663 4.4785264300307 "2year" 2 98.8777253544097 0.000135798949532815 1.45456025399981
"233" 0 2005 "Binh Phuoc" "Vietnam" 2005 "PfK13" -0.100909529445926 -1.08856132740886 0.889855652641575 "2year" 2 70.8860383440367 25.1889286617856 47.479400283799
"234" 2 2007 "Binh Phuoc" "Vietnam" 2005 "PfK13" 0.412399836979866 -1.97676566678812 2.8701361617375 "2year" 2 94.6350261541028 12.1664042178579 60.1663174897278
"235" 3 2008 "Binh Phuoc" "Vietnam" 2005 "PfK13" 0.671360976972714 -2.74084549644949 4.26329312120476 "2year" 2 98.6119507592308 6.06057490397706 66.1807837699703
"236" 4 2009 "Binh Phuoc" "Vietnam" 2005 "PfK13" 0.930578048292997 -3.77575059160637 5.56466781646014 "2year" 2 99.6183766548729 2.24063302962161 71.7192544242889
"237" 5 2010 "Binh Phuoc" "Vietnam" 2005 "PfK13" 1.16985174111343 -4.53150714977767 6.9365144841784 "2year" 2 99.9029292783392 1.06498010702574 76.3118216190691
"238" 6 2011 "Binh Phuoc" "Vietnam" 2005 "PfK13" 1.43280147764878 -5.35509536186485 8.42081784441089 "2year" 2 99.9779814030906 0.470180755660503 80.7337443174615
"239" 7 2012 "Binh Phuoc" "Vietnam" 2005 "PfK13" 1.69463563341918 -6.36213815529786 9.81395726420645 "2year" 2 99.9945319967172 0.172270019030575 84.4832818440576
"240" 8 2013 "Binh Phuoc" "Vietnam" 2005 "PfK13" 1.94145967415361 -7.0588320602637 11.2666205188191 "2year" 2 99.9987207267371 0.0859043091472219 87.4512416370398
"241" 9 2014 "Binh Phuoc" "Vietnam" 2005 "PfK13" 2.18583991939665 -8.00081540042442 12.8529199920086 "2year" 2 99.999738153584 0.0335076888868541 89.8970704632429
"242" 10 2015 "Binh Phuoc" "Vietnam" 2005 "PfK13" 2.44044338923432 -8.87214047752045 13.9412432334614 "2year" 2 99.9999118150222 0.0140222416069865 91.9859779576189
"243" 11 2016 "Binh Phuoc" "Vietnam" 2005 "PfK13" 2.69140305997697 -9.76447471041886 15.5268164137269 "2year" 2 99.999981937027 0.0057453641753629 93.6517448218886
"244" 12 2017 "Binh Phuoc" "Vietnam" 2005 "PfK13" 2.94293125657331 -10.6219778034343 16.824614745456 "2year" 2 99.9999950664148 0.00243737901417732 94.9928334567186
"245" 13 2018 "Binh Phuoc" "Vietnam" 2005 "PfK13" 3.2083570670723 -11.5099767476743 18.0682611222168 "2year" 2 99.9999985774947 0.00100294300999138 96.114756007493
"246" 14 2019 "Binh Phuoc" "Vietnam" 2005 "PfK13" 3.46799324480042 -12.5030575506027 19.7405622627703 "2year" 2 99.999999732833 0.000371526233998494 96.9763230859712
"247" 15 2020 "Binh Phuoc" "Vietnam" 2005 "PfK13" 3.71914489337848 -13.2571430333615 20.9222485727251 "2year" 2 99.9999999180436 0.000174781384713342 97.6319660187674
"248" 16 2021 "Binh Phuoc" "Vietnam" 2005 "PfK13" 3.97799330928733 -14.1044452584164 22.4942002720756 "2year" 2 99.9999999829826 7.49060556065829e-05 98.1620941022458
"249" 17 2022 "Binh Phuoc" "Vietnam" 2005 "PfK13" 4.2191370939858 -15.2278482828973 23.8885887781961 "2year" 2 99.9999999957799 2.43573150582116e-05 98.5501952090717
"250" 18 2023 "Binh Phuoc" "Vietnam" 2005 "PfK13" 4.47132709963336 -15.7516029660455 25.2334270943136 "2year" 2 99.9999999989003 1.44266563915687e-05 98.8697082274417
"251" 0 2010 "Binh Phuoc" "Vietnam" 2010 "C580Y" -2.97170373204757 -4.13572121072696 -1.822995895453 "3year" 3 13.9074777440816 1.57394366508367 4.87206994028801
"252" 1 2011 "Binh Phuoc" "Vietnam" 2010 "C580Y" -2.46879340024114 -3.57707219633993 -1.41656682983736 "3year" 3 19.5200360620899 2.71970721134255 7.80750411675056
"253" 2 2012 "Binh Phuoc" "Vietnam" 2010 "C580Y" -1.94501735868529 -3.10356534698637 -0.791138843675338 "3year" 3 31.1924189919621 4.29604272088235 12.5097681643695
"254" 3 2013 "Binh Phuoc" "Vietnam" 2010 "C580Y" -1.4297963353423 -2.87591598767654 -0.0564607353738489 "3year" 3 48.5888564677391 5.33570442650023 19.3130419529311
"255" 4 2014 "Binh Phuoc" "Vietnam" 2010 "C580Y" -0.922526498339488 -2.69270237060696 0.785583172375766 "3year" 3 68.6882166142672 6.3405348291776 28.4443382657426
"256" 5 2015 "Binh Phuoc" "Vietnam" 2010 "C580Y" -0.40307599763626 -2.61109963268283 1.62422562204951 "3year" 3 83.5377070583751 6.84274741941572 40.0573523261502
"257" 6 2016 "Binh Phuoc" "Vietnam" 2010 "C580Y" 0.107760284900388 -2.47911275269606 2.56995933547322 "3year" 3 92.8903010387429 7.73354876740173 52.6914031827072
"258" 7 2017 "Binh Phuoc" "Vietnam" 2010 "C580Y" 0.615108079042144 -2.41026553510876 3.43269461861333 "3year" 3 96.8710845264008 8.23932402274654 64.9105141551435
"259" 8 2018 "Binh Phuoc" "Vietnam" 2010 "C580Y" 1.12915528558686 -2.31443141838296 4.47318755164652 "3year" 3 98.8717854234837 8.99347888331731 75.5682976354759
"260" 9 2019 "Binh Phuoc" "Vietnam" 2010 "C580Y" 1.65109392852462 -2.19933938604855 5.32921414875193 "3year" 3 99.5175510311653 9.98098281575954 83.9038843182862
"261" 10 2020 "Binh Phuoc" "Vietnam" 2010 "C580Y" 2.17661069816815 -2.11546731491243 6.13987539359721 "3year" 3 99.7849442711882 10.7602544607971 89.8129392927206
"262" 11 2021 "Binh Phuoc" "Vietnam" 2010 "C580Y" 2.68362453000055 -2.14205597835843 7.14566356283296 "3year" 3 99.9212345902697 10.5075898653989 93.6053421784712
"263" 12 2022 "Binh Phuoc" "Vietnam" 2010 "C580Y" 3.20287390007859 -2.05291734037773 8.11665365163256 "3year" 3 99.9701563128436 11.3757932009073 96.0942284029313
"264" 13 2023 "Binh Phuoc" "Vietnam" 2010 "C580Y" 3.70091084342576 -2.05078812337966 9.06334365316119 "3year" 3 99.9884178399971 11.3972770017531 97.5894415014212
"265" 0 2008 "Pailin" "Cambodia" 2008 "C580Y" -0.122594549964724 -1.20120500524013 0.936318377089624 "3year" 3 71.8355387225251 23.126092213378 46.9389690851069
"266" 1 2009 "Pailin" "Cambodia" 2008 "C580Y" 0.455817128924146 -0.612253059079018 1.48748673151631 "3year" 3 81.5700745034504 35.1545416154895 61.2021414998825
"267" 2 2010 "Pailin" "Cambodia" 2008 "C580Y" 1.02064307466586 -0.0280841789997062 2.08344350569011 "3year" 3 88.9283529879498 49.2979416684197 73.5097843686421
"268" 3 2011 "Pailin" "Cambodia" 2008 "C580Y" 1.59311811733567 0.465706142096184 2.66055873550139 "3year" 3 93.4658797806024 61.4366955608292 83.1054348182691
"269" 4 2012 "Pailin" "Cambodia" 2008 "C580Y" 2.1634423532981 1.04725588195876 3.31394374282752 "3year" 3 96.490407762246 74.0247605137828 89.6918249561898
"270" 5 2013 "Pailin" "Cambodia" 2008 "C580Y" 2.73132544284574 1.46932910235194 3.94555676474015 "3year" 3 98.1026510443318 81.2955391476892 93.8849976056304
"271" 6 2014 "Pailin" "Cambodia" 2008 "C580Y" 3.31258314093451 1.97195510213804 4.64261218036723 "3year" 3 99.045939698589 87.7820955412158 96.4857972773246
"272" 7 2015 "Pailin" "Cambodia" 2008 "C580Y" 3.86682446168635 2.45242156151285 5.27310013932549 "3year" 3 99.4898469707213 92.07383546783 97.9504158313006
"273" 8 2016 "Pailin" "Cambodia" 2008 "C580Y" 4.43821394955108 2.84364966603519 5.99548184307264 "3year" 3 99.7516207679085 94.4989496143637 98.8320985722745
"274" 9 2017 "Pailin" "Cambodia" 2008 "C580Y" 5.00078473283875 3.3348501869852 6.74502032077863 "3year" 3 99.8824658286596 96.5605217340742 99.3312364005057
"275" 10 2018 "Pailin" "Cambodia" 2008 "C580Y" 5.574783426202 3.68886078599215 7.45962760310579 "3year" 3 99.9424460852087 97.560931187894 99.6222030376793
"276" 11 2019 "Pailin" "Cambodia" 2008 "C580Y" 6.16049968937028 4.15342429147202 8.17174230751732 "3year" 3 99.9717554456676 98.453247610197 99.7893249702266
"277" 12 2020 "Pailin" "Cambodia" 2008 "C580Y" 6.73080039505599 4.48802458179542 8.89792466061135 "3year" 3 99.9863346403045 98.8882164763571 99.8807845685865
"278" 13 2021 "Pailin" "Cambodia" 2008 "C580Y" 7.28455512791063 4.84555357061025 9.70784154044157 "3year" 3 99.9939198879714 99.2198085133009 99.9314416972077
"279" 14 2022 "Pailin" "Cambodia" 2008 "C580Y" 7.85283161925873 5.33702333155859 10.3999576975786 "3year" 3 99.9969567155783 99.5212859254344 99.9611501089934
"280" 15 2023 "Pailin" "Cambodia" 2008 "C580Y" 8.41466635704454 5.70863652904939 11.1862239969943 "3year" 3 99.9986136316861 99.6693775025918 99.9778455686137
"281" 0 2011 "Preah Vihear" "Cambodia" 2011 "C580Y" -1.50191542162339 -2.5443278929216 -0.464721843233981 "3year" 3 38.5866270910248 7.28084679371917 18.2140019223601
"282" 1 2012 "Preah Vihear" "Cambodia" 2011 "C580Y" -0.924741647537014 -1.96809934625272 0.141015432868189 "3year" 3 53.5195554537322 12.2593182314637 28.3992736865064
"283" 2 2013 "Preah Vihear" "Cambodia" 2011 "C580Y" -0.34951101141181 -1.38290157770621 0.708797883277719 "3year" 3 67.0135481566848 20.0543397914364 41.3501004561743
"284" 3 2014 "Preah Vihear" "Cambodia" 2011 "C580Y" 0.21677736808295 -0.911353610744774 1.37675155684421 "3year" 3 79.8468779294089 28.672292650225 55.3983107633711
"285" 4 2015 "Preah Vihear" "Cambodia" 2011 "C580Y" 0.798751753640571 -0.475615692417777 2.02199539582652 "3year" 3 88.308717972599 38.3287948699233 68.9707405829474
"286" 5 2016 "Preah Vihear" "Cambodia" 2011 "C580Y" 1.38413965104161 -0.0321732217739855 2.75619949599756 "3year" 3 94.026252068719 49.1957388297674 79.9655023523658
"287" 6 2017 "Preah Vihear" "Cambodia" 2011 "C580Y" 1.95679455327068 0.357310672547593 3.43606508368018 "3year" 3 96.8812843313576 58.8389268183515 87.6185630674597
"288" 7 2018 "Preah Vihear" "Cambodia" 2011 "C580Y" 2.52093540585947 0.826292220067595 4.15241935368277 "3year" 3 98.4517165174347 69.5570368960811 92.5596499659897
"289" 8 2019 "Preah Vihear" "Cambodia" 2011 "C580Y" 3.08839003870672 1.18764385833321 4.88780040075859 "3year" 3 99.2518411303144 76.6319405356395 95.6411297102793
"290" 9 2020 "Preah Vihear" "Cambodia" 2011 "C580Y" 3.66930295761632 1.5962027026255 5.68765350303412 "3year" 3 99.6623904148962 83.1486991125327 97.513956347736
"291" 10 2021 "Preah Vihear" "Cambodia" 2011 "C580Y" 4.22786326242496 2.00067198365337 6.48789977166594 "3year" 3 99.8480570519942 88.0867613898933 98.5626103551477
"292" 11 2022 "Preah Vihear" "Cambodia" 2011 "C580Y" 4.81079304038543 2.45385755892667 7.11197118409346 "3year" 3 99.9185377822625 92.0843089377232 99.1924346453895
"293" 12 2023 "Preah Vihear" "Cambodia" 2011 "C580Y" 5.38687944842438 2.69380883827385 7.91954033209651 "3year" 3 99.9636562725396 93.6660327679136 99.5444615052011
"294" 0 2007 "Pursat" "Cambodia" 2007 "C580Y" -1.83165340727142 -2.93312591274458 -0.700493018611364 "3year" 3 33.1702928324218 5.05401145527979 13.8041423110702
"295" 2 2009 "Pursat" "Cambodia" 2007 "C580Y" -0.536728123313758 -1.58645057353217 0.470908080111384 "3year" 3 61.559866424275 16.9883862548582 36.8949031884021
"296" 3 2010 "Pursat" "Cambodia" 2007 "C580Y" 0.110336040196589 -0.915364780222807 1.16799561062482 "3year" 3 76.2782521851015 28.5903292928019 52.7556060000958
"297" 4 2011 "Pursat" "Cambodia" 2007 "C580Y" 0.754228195445649 -0.278996229640982 1.76208277319741 "3year" 3 85.3470320977971 43.0699880896782 68.0099302972335
"298" 5 2012 "Pursat" "Cambodia" 2007 "C580Y" 1.3851430127376 0.273537313029324 2.48218059282031 "3year" 3 92.2883133518053 56.7961103203555 79.9815720628263
"299" 6 2013 "Pursat" "Cambodia" 2007 "C580Y" 2.01556544629437 0.805063128424718 3.21234901567949 "3year" 3 96.1296357009191 69.1056490333925 88.2421687680716
"300" 7 2014 "Pursat" "Cambodia" 2007 "C580Y" 2.65974606167572 1.39916479569819 3.85631192459826 "3year" 3 97.929204384445 80.2051320799115 93.460914887493
"301" 8 2015 "Pursat" "Cambodia" 2007 "C580Y" 3.29706574214591 1.85602792529181 4.68561511607603 "3year" 3 99.0857303032399 86.4833298268953 96.4328011137508
"302" 9 2016 "Pursat" "Cambodia" 2007 "C580Y" 3.93189850854705 2.42349660522569 5.49068550196495 "3year" 3 99.5891930352361 91.8601578192554 98.0770605228086
"303" 10 2017 "Pursat" "Cambodia" 2007 "C580Y" 4.58270564932313 2.95704403121712 6.25483333998136 "3year" 3 99.8082537617769 95.0595355072807 98.9876348835085
"304" 11 2018 "Pursat" "Cambodia" 2007 "C580Y" 5.2084880754477 3.48445308033876 6.90181773362435 "3year" 3 99.8995055721411 97.0242160496594 99.4559819873873
"305" 12 2019 "Pursat" "Cambodia" 2007 "C580Y" 5.83739176110753 3.94187582229543 7.76384159468956 "3year" 3 99.9575358946513 98.0957873782229 99.7092041400095
"306" 13 2020 "Pursat" "Cambodia" 2007 "C580Y" 6.47512904669424 4.39053074709385 8.5376909977915 "3year" 3 99.9804096216694 98.7757585003714 99.8461071925038
"307" 14 2021 "Pursat" "Cambodia" 2007 "C580Y" 7.11362871810111 4.91366116615655 9.38112638058671 "3year" 3 99.9915706910991 99.2708017811693 99.9186725870926
"308" 15 2022 "Pursat" "Cambodia" 2007 "C580Y" 7.77147790050195 5.36285919608196 10.093050631311 "3year" 3 99.9958635684633 99.5334385503679 99.9578587924527
